Date,Price,Open,High,Low,Vol.,Change %
8/15/07,"12,861.47","13,021.93","13,119.32","12,834.24",272.76M,-1.29%
8/16/07,"12,845.78","12,859.52","12,885.85","12,517.94",457.15M,-0.12%
8/17/07,"13,079.08","12,848.05","13,167.68","12,847.81",423.94M,1.82%
8/20/07,"13,121.35","13,078.51","13,181.66","12,982.75",231.80M,0.32%
8/21/07,"13,090.86","13,120.05","13,178.33","13,052.17",204.00M,-0.23%
8/22/07,"13,236.13","13,088.26","13,248.08","13,088.26",205.53M,1.11%
8/23/07,"13,235.88","13,237.27","13,298.64","13,169.15",198.16M,0.00%
8/24/07,"13,378.87","13,231.78","13,381.47","13,208.65",186.06M,1.08%
8/27/07,"13,322.13","13,377.16","13,387.33","13,305.55",152.44M,-0.42%
8/28/07,"13,041.85","13,318.43","13,318.60","13,034.78",230.47M,-2.10%
8/29/07,"13,289.29","13,043.07","13,293.44","13,043.07",227.44M,1.90%
8/30/07,"13,238.73","13,287.91","13,315.14","13,184.59",193.24M,-0.38%
8/31/07,"13,357.74","13,240.84","13,428.95","13,240.84",234.92M,0.90%
9/4/07,"13,448.86","13,358.39","13,494.06","13,317.50",262.26M,0.68%
9/5/07,"13,305.47","13,442.85","13,443.17","13,248.24",231.85M,-1.07%
9/6/07,"13,363.35","13,306.44","13,398.71","13,274.82",203.60M,0.44%
9/7/07,"13,113.38","13,360.74","13,360.83","13,082.17",238.30M,-1.87%
9/10/07,"13,127.85","13,116.39","13,207.19","13,021.93",221.76M,0.11%
9/11/07,"13,308.39","13,129.40","13,325.95","13,129.15",200.16M,1.38%
9/12/07,"13,291.65","13,298.31","13,360.01","13,263.03",195.28M,-0.13%
9/13/07,"13,424.88","13,292.38","13,469.27","13,292.38",209.95M,1.00%
9/14/07,"13,442.52","13,421.39","13,459.75","13,323.84",204.78M,0.13%
9/17/07,"13,403.42","13,441.95","13,451.54","13,362.37",169.72M,-0.29%
9/18/07,"13,739.39","13,403.18","13,739.96","13,403.18",277.63M,2.51%
9/19/07,"13,815.56","13,740.61","13,867.50","13,739.88",276.59M,0.55%
9/20/07,"13,766.70","13,813.52","13,822.14","13,741.01",200.88M,-0.35%
9/21/07,"13,820.19","13,768.33","13,877.17","13,768.25",419.39M,0.39%
9/24/07,"13,759.06","13,821.57","13,874.41","13,750.93",236.69M,-0.44%
9/25/07,"13,778.65","13,757.84","13,787.19","13,696.31",213.04M,0.14%
9/26/07,"13,878.15","13,779.30","13,915.79","13,779.30",206.56M,0.72%
9/27/07,"13,912.94","13,879.53","13,920.42","13,868.15",156.92M,0.25%
9/28/07,"13,895.63","13,912.94","13,924.81","13,850.27",203.03M,-0.12%
10/1/07,"14,087.55","13,895.71","14,115.51","13,893.51",205.72M,1.38%
10/2/07,"14,047.31","14,087.14","14,107.47","14,012.11",169.27M,-0.29%
10/3/07,"13,968.05","14,038.86","14,038.94","13,947.73",178.92M,-0.56%
10/4/07,"13,974.31","13,967.89","14,010.41","13,951.63",143.30M,0.04%
10/5/07,"14,066.01","13,969.07","14,124.54","13,968.83",183.54M,0.66%
10/8/07,"14,043.73","14,065.36","14,067.96","14,009.67",116.42M,-0.16%
10/9/07,"14,164.53","14,043.73","14,166.97","14,034.39",176.74M,0.86%
10/10/07,"14,078.69","14,165.02","14,165.02","14,009.51",163.28M,-0.61%
10/11/07,"14,015.12","14,079.10","14,198.10","13,950.25",235.09M,-0.45%
10/12/07,"14,093.08","14,016.34","14,101.77","14,013.74",178.74M,0.56%
10/15/07,"13,984.80","14,092.43","14,118.52","13,904.32",220.49M,-0.77%
10/16/07,"13,912.94","13,986.34","13,992.03","13,877.90",229.92M,-0.51%
10/17/07,"13,892.54","13,920.66","14,012.84","13,774.67",315.42M,-0.15%
10/18/07,"13,888.96","13,887.90","13,913.75","13,820.35",205.54M,-0.03%
10/19/07,"13,522.02","13,888.47","13,888.47","13,511.94",332.35M,-2.64%
10/22/07,"13,566.97","13,521.62","13,587.22","13,407.49",229.44M,0.33%
10/23/07,"13,676.23","13,568.93","13,684.60","13,540.88",206.55M,0.81%
10/24/07,"13,675.25","13,675.58","13,690.45","13,470.16",259.15M,-0.01%
10/25/07,"13,671.92","13,677.85","13,741.26","13,547.63",274.33M,-0.02%
10/26/07,"13,806.70","13,675.66","13,811.25","13,675.25",311.39M,0.99%
10/29/07,"13,870.26","13,807.35","13,901.40","13,805.31",207.93M,0.46%
10/30/07,"13,792.47","13,869.04","13,869.29","13,778.41",189.73M,-0.56%
10/31/07,"13,930.01","13,792.06","13,962.53","13,767.68",277.66M,1.00%
11/1/07,"13,567.87","13,924.16","13,924.16","13,548.93",335.56M,-2.60%
11/2/07,"13,595.10","13,569.90","13,632.90","13,446.02",279.78M,0.20%
11/5/07,"13,543.40","13,592.58","13,618.27","13,446.91",259.59M,-0.38%
11/6/07,"13,660.94","13,542.34","13,669.72","13,511.86",252.36M,0.87%
11/7/07,"13,300.02","13,646.72","13,647.29","13,285.63",273.05M,-2.64%
11/8/07,"13,266.29","13,299.70","13,354.00","13,079.48",403.68M,-0.25%
11/9/07,"13,042.74","13,261.17","13,262.14","13,017.30",356.84M,-1.69%
11/12/07,"12,987.55","13,039.16","13,162.64","12,981.04",291.98M,-0.42%
11/13/07,"13,307.09","12,975.11","13,319.45","12,975.11",298.25M,2.46%
11/14/07,"13,231.01","13,305.47","13,367.17","13,197.84",267.51M,-0.57%
11/15/07,"13,110.05","13,230.68","13,262.14","13,055.83",242.57M,-0.91%
11/16/07,"13,176.79","13,109.48","13,211.17","13,050.55",314.92M,0.51%
11/19/07,"12,958.44","13,176.30","13,176.30","12,937.63",285.79M,-1.66%
11/20/07,"13,010.14","12,955.92","13,107.37","12,839.68",325.81M,0.40%
11/21/07,"12,799.04","13,006.65","13,007.71","12,786.03",284.55M,-1.62%
11/23/07,"12,980.88","12,796.07","12,980.88","12,796.07",122.25M,1.42%
11/26/07,"12,743.44","12,979.99","13,037.30","12,724.09",265.61M,-1.83%
11/27/07,"12,958.44","12,744.78","12,991.85","12,744.78",296.07M,1.69%
11/28/07,"13,289.45","12,958.04","13,325.87","12,958.04",310.08M,2.55%
11/29/07,"13,311.73","13,287.91","13,346.27","13,214.75",201.41M,0.17%
11/30/07,"13,371.72","13,314.25","13,466.99","13,281.65",312.57M,0.45%
12/3/07,"13,314.57","13,368.22","13,407.24","13,296.28",212.17M,-0.43%
12/4/07,"13,248.73","13,311.24","13,316.28","13,237.59",204.94M,-0.49%
12/5/07,"13,444.96","13,244.01","13,460.24","13,244.01",256.80M,1.48%
12/6/07,"13,619.89","13,445.85","13,632.90","13,426.18",197.27M,1.30%
12/7/07,"13,625.58","13,618.27","13,668.10","13,601.36",179.42M,0.04%
12/10/07,"13,727.03","13,623.55","13,754.02","13,623.55",190.22M,0.74%
12/11/07,"13,432.77","13,726.87","13,780.11","13,413.74",280.63M,-2.14%
12/12/07,"13,473.90","13,434.80","13,704.52","13,321.64",310.47M,0.31%
12/13/07,"13,517.96","13,473.98","13,527.63","13,353.92",248.80M,0.33%
12/14/07,"13,339.85","13,515.11","13,515.36","13,332.13",245.59M,-1.32%
12/17/07,"13,167.20","13,339.20","13,339.45","13,158.42",243.39M,-1.29%
12/18/07,"13,232.47","13,168.66","13,279.46","13,092.00",233.02M,0.50%
12/19/07,"13,207.27","13,231.98","13,300.43","13,146.79",208.33M,-0.19%
12/20/07,"13,245.64","13,206.46","13,288.40","13,153.62",203.91M,0.29%
12/21/07,"13,450.65","13,241.66","13,473.98","13,241.57",430.60M,1.55%
12/24/07,"13,549.33","13,450.73","13,563.48","13,449.27",86.40M,0.73%
12/26/07,"13,551.69","13,547.95","13,563.32","13,492.68",122.41M,0.02%
12/27/07,"13,359.61","13,549.17","13,551.04","13,349.28",145.77M,-1.42%
12/28/07,"13,365.87","13,361.23","13,451.38","13,298.15",142.93M,0.05%
12/31/07,"13,264.82","13,364.16","13,364.73","13,246.53",167.24M,-0.76%
1/2/08,"13,043.96","13,261.82","13,279.54","12,991.37",239.58M,-1.67%
1/3/08,"13,056.72","13,044.12","13,137.93","13,023.56",200.62M,0.10%
1/4/08,"12,800.18","13,046.56","13,046.72","12,789.04",304.21M,-1.96%
1/7/08,"12,827.49","12,801.15","12,884.15","12,733.84",306.70M,0.21%
1/8/08,"12,589.07","12,820.90","12,906.42","12,565.41",322.69M,-1.86%
1/9/08,"12,735.31","12,590.21","12,738.64","12,501.76",332.90M,1.16%
1/10/08,"12,853.09","12,733.11","12,931.29","12,632.15",325.33M,0.92%
1/11/08,"12,606.30","12,850.74","12,851.14","12,543.87",301.89M,-1.92%
1/14/08,"12,778.15","12,613.78","12,794.57","12,613.70",245.37M,1.36%
1/15/08,"12,501.11","12,777.50","12,777.50","12,488.76",339.69M,-2.17%
1/16/08,"12,466.16","12,476.81","12,613.13","12,392.27",500.04M,-0.28%
1/17/08,"12,159.21","12,467.05","12,517.61","12,125.56",439.83M,-2.46%
1/18/08,"12,099.30","12,159.94","12,341.54","12,022.48",483.30M,-0.49%
1/22/08,"11,971.19","12,092.72","12,092.72","11,634.82",506.50M,-1.06%
1/23/08,"12,270.17","11,969.08","12,276.67","11,644.81",536.52M,2.50%
1/24/08,"12,378.61","12,272.69","12,399.18","12,241.80",387.90M,0.88%
1/25/08,"12,207.17","12,391.70","12,486.89","12,183.68",393.66M,-1.38%
1/28/08,"12,383.89","12,205.71","12,386.01","12,112.14",278.99M,1.45%
1/29/08,"12,480.30","12,385.19","12,503.15","12,346.99",285.09M,0.78%
1/30/08,"12,442.83","12,480.14","12,681.41","12,406.17",334.68M,-0.30%
1/31/08,"12,650.36","12,438.28","12,702.38","12,249.93",394.33M,1.67%
2/1/08,"12,743.19","12,638.17","12,767.74","12,602.32",379.58M,0.73%
2/4/08,"12,635.16","12,743.11","12,749.78","12,621.83",237.41M,-0.85%
2/5/08,"12,265.13","12,631.85","12,631.93","12,264.07",334.38M,-2.93%
2/6/08,"12,200.10","12,257.25","12,390.32","12,178.15",296.36M,-0.53%
2/7/08,"12,247.00","12,196.20","12,332.52","12,120.44",326.20M,0.38%
2/8/08,"12,182.13","12,248.47","12,281.88","12,103.37",262.20M,-0.53%
2/11/08,"12,240.01","12,181.89","12,252.12","12,069.47",268.10M,0.48%
2/12/08,"12,373.41","12,241.56","12,469.41","12,241.56",256.97M,1.09%
2/13/08,"12,552.24","12,368.12","12,573.13","12,367.80",236.29M,1.45%
2/14/08,"12,376.98","12,551.51","12,557.61","12,361.46",233.78M,-1.40%
2/15/08,"12,348.21","12,376.66","12,376.66","12,278.62",289.80M,-0.23%
2/19/08,"12,337.22","12,349.59","12,505.25","12,304.08",257.55M,-0.09%
2/20/08,"12,427.26","12,333.31","12,464.06","12,227.72",297.99M,0.73%
2/21/08,"12,284.30","12,426.85","12,503.46","12,247.34",293.42M,-1.15%
2/22/08,"12,381.02","12,281.09","12,397.79","12,155.26",307.09M,0.79%
2/25/08,"12,570.22","12,380.77","12,584.62","12,341.04",288.60M,1.53%
2/26/08,"12,684.92","12,569.48","12,734.18","12,512.41",291.76M,0.91%
2/27/08,"12,694.28","12,683.54","12,756.56","12,609.37",263.72M,0.07%
2/28/08,"12,582.18","12,689.28","12,689.44","12,536.43",247.27M,-0.88%
2/29/08,"12,266.39","12,579.58","12,580.15","12,223.57",351.87M,-2.51%
3/3/08,"12,258.90","12,264.36","12,281.37","12,161.05",259.73M,-0.06%
3/4/08,"12,213.80","12,259.14","12,259.23","12,032.42",347.72M,-0.37%
3/5/08,"12,254.99","12,204.93","12,349.67","12,140.53",304.57M,0.34%
3/6/08,"12,040.39","12,254.59","12,254.59","12,026.07",283.10M,-1.75%
3/7/08,"11,893.69","12,039.09","12,094.21","11,819.69",307.58M,-1.22%
3/10/08,"11,740.15","11,893.04","11,926.50","11,731.60",312.02M,-1.29%
3/11/08,"12,156.81","11,741.33","12,160.80","11,741.01",372.33M,3.55%
3/12/08,"12,110.24","12,148.61","12,303.35","12,092.25",288.13M,-0.38%
3/13/08,"12,145.74","12,096.49","12,215.35","11,875.78",336.26M,0.29%
3/14/08,"11,951.09","12,146.39","12,193.61","11,832.72",380.81M,-1.60%
3/17/08,"11,972.25","11,946.45","12,076.22","11,756.60",382.89M,0.18%
3/18/08,"12,392.66","11,975.92","12,392.66","11,975.84",367.78M,3.51%
3/19/08,"12,099.66","12,391.52","12,461.53","12,095.10",328.46M,-2.36%
3/20/08,"12,361.32","12,102.43","12,378.74","12,097.87",502.65M,2.16%
3/24/08,"12,548.64","12,361.97","12,622.07","12,361.97",264.32M,1.52%
3/25/08,"12,532.60","12,547.34","12,571.84","12,449.08",237.65M,-0.13%
3/26/08,"12,422.86","12,531.79","12,531.95","12,376.70",235.02M,-0.88%
3/27/08,"12,302.46","12,421.88","12,476.76","12,293.34",235.39M,-0.97%
3/28/08,"12,216.40","12,303.92","12,382.16","12,196.87",209.00M,-0.70%
3/31/08,"12,262.89","12,215.92","12,326.47","12,176.11",273.61M,0.38%
4/1/08,"12,654.36","12,266.64","12,659.82","12,266.47",295.53M,3.19%
4/2/08,"12,605.83","12,651.67","12,696.29","12,555.17",232.76M,-0.38%
4/3/08,"12,626.03","12,604.69","12,675.12","12,527.75",183.86M,0.16%
4/4/08,"12,609.42","12,626.35","12,688.48","12,528.16",181.26M,-0.13%
4/7/08,"12,612.43","12,612.59","12,733.66","12,583.28",198.07M,0.02%
4/8/08,"12,576.44","12,602.66","12,607.30","12,525.80",197.20M,-0.29%
4/9/08,"12,527.26","12,574.65","12,621.55","12,468.97",194.95M,-0.39%
4/10/08,"12,581.98","12,526.78","12,649.31","12,497.22",227.34M,0.44%
4/11/08,"12,325.42","12,579.78","12,580.27","12,302.06",286.85M,-2.04%
4/14/08,"12,302.06","12,324.77","12,367.60","12,280.40",216.01M,-0.19%
4/15/08,"12,362.47","12,303.60","12,387.79","12,269.81",208.95M,0.49%
4/16/08,"12,619.27","12,371.51","12,625.78","12,371.51",269.49M,2.08%
4/17/08,"12,620.49","12,617.40","12,656.56","12,563.25",217.00M,0.01%
4/18/08,"12,849.36","12,626.76","12,893.98","12,626.76",304.03M,1.81%
4/21/08,"12,825.02","12,850.91","12,850.91","12,751.17",192.40M,-0.19%
4/22/08,"12,720.23","12,825.02","12,825.26","12,656.56",214.95M,-0.82%
4/23/08,"12,763.22","12,721.45","12,837.39","12,703.05",244.12M,0.34%
4/24/08,"12,848.95","12,764.68","12,942.26","12,706.63",249.92M,0.67%
4/25/08,"12,891.86","12,848.38","12,909.20","12,742.78",240.76M,0.33%
4/28/08,"12,871.75","12,890.72","12,938.76","12,857.50",222.29M,-0.16%
4/29/08,"12,831.94","12,870.37","12,889.83","12,804.66",218.02M,-0.31%
4/30/08,"12,820.13","12,831.45","13,010.00","12,808.98",255.07M,-0.09%
5/1/08,"13,010.00","12,818.34","13,029.05","12,793.10",245.48M,1.48%
5/2/08,"13,058.20","13,012.53","13,132.46","12,981.83",205.41M,0.37%
5/5/08,"12,969.54","13,056.57","13,058.45","12,939.74",197.81M,-0.68%
5/6/08,"13,020.83","12,968.89","13,046.15","12,863.20",199.37M,0.40%
5/7/08,"12,814.35","13,010.82","13,036.71","12,796.19",235.00M,-1.59%
5/8/08,"12,866.78","12,814.84","12,909.86","12,794.81",195.57M,0.41%
5/9/08,"12,745.88","12,860.68","12,861.41","12,715.02",180.24M,-0.94%
5/12/08,"12,876.31","12,745.55","12,904.16","12,740.50",198.11M,1.02%
5/13/08,"12,832.18","12,872.08","12,891.37","12,780.97",236.71M,-0.34%
5/14/08,"12,898.38","12,825.12","12,993.15","12,825.12",206.82M,0.52%
5/15/08,"12,992.66","12,891.29","12,999.50","12,854.98",217.78M,0.73%
5/16/08,"12,986.80","12,992.74","13,001.94","12,893.49",249.26M,-0.05%
5/19/08,"13,028.16","12,985.41","13,136.69","12,963.76",193.77M,0.32%
5/20/08,"12,828.68","13,026.04","13,026.04","12,781.78",265.22M,-1.53%
5/21/08,"12,601.19","12,824.94","12,862.47","12,573.67",265.81M,-1.77%
5/22/08,"12,625.62","12,597.69","12,669.34","12,591.34",216.36M,0.19%
5/23/08,"12,479.63","12,620.90","12,621.96","12,460.09",190.21M,-1.16%
5/27/08,"12,548.35","12,479.63","12,572.53","12,442.59",201.53M,0.55%
5/28/08,"12,594.03","12,542.90","12,601.93","12,495.27",213.68M,0.36%
5/29/08,"12,646.22","12,593.87","12,726.66","12,554.70",206.42M,0.41%
5/30/08,"12,638.32","12,647.36","12,689.70","12,617.40",210.23M,-0.06%
6/2/08,"12,503.82","12,637.67","12,638.08","12,427.77",199.09M,-1.06%
6/3/08,"12,402.85","12,503.20","12,554.05","12,342.12",227.46M,-0.81%
6/4/08,"12,390.48","12,391.86","12,496.16","12,338.78",238.59M,-0.10%
6/5/08,"12,604.45","12,388.81","12,610.96","12,388.81",236.16M,1.73%
6/6/08,"12,209.81","12,602.74","12,603.07","12,192.06",307.82M,-3.13%
6/9/08,"12,280.32","12,210.13","12,331.86","12,195.32",266.35M,0.58%
6/10/08,"12,289.76","12,277.71","12,369.23","12,206.96",240.76M,0.08%
6/11/08,"12,083.77","12,286.34","12,286.67","12,079.13",247.12M,-1.68%
6/12/08,"12,141.58","12,089.63","12,269.24","12,076.93",260.96M,0.48%
6/13/08,"12,307.35","12,144.59","12,310.28","12,144.59",247.98M,1.37%
6/16/08,"12,269.08","12,306.86","12,319.72","12,212.25",222.14M,-0.31%
6/17/08,"12,160.30","12,269.65","12,322.82","12,150.29",174.69M,-0.89%
6/18/08,"12,029.06","12,158.68","12,158.68","11,993.64",212.90M,-1.08%
6/19/08,"12,063.09","12,022.54","12,114.79","11,978.33",230.91M,0.28%
6/20/08,"11,842.69","12,062.19","12,062.19","11,818.83",429.70M,-1.83%
6/23/08,"11,842.36","11,843.83","11,886.25","11,814.60",182.87M,0.00%
6/24/08,"11,807.43","11,842.36","11,904.32","11,725.52",225.27M,-0.29%
6/25/08,"11,811.83","11,805.31","11,924.19","11,789.36",236.16M,0.04%
6/26/08,"11,453.42","11,808.57","11,808.73","11,453.42",302.55M,-3.03%
6/27/08,"11,346.51","11,452.85","11,485.25","11,297.99",338.25M,-0.93%
6/30/08,"11,350.01","11,345.70","11,437.30","11,287.56",282.21M,0.03%
7/1/08,"11,382.26","11,344.64","11,407.90","11,183.43",299.59M,0.28%
7/2/08,"11,215.51","11,382.34","11,434.12","11,214.37",230.69M,-1.46%
7/3/08,"11,288.54","11,216.00","11,337.48","11,157.21",148.76M,0.65%
7/7/08,"11,231.96","11,289.19","11,399.11","11,120.74",248.24M,-0.50%
7/8/08,"11,384.21","11,225.03","11,391.13","11,174.88",271.50M,1.36%
7/9/08,"11,147.44","11,381.93","11,418.24","11,141.99",227.10M,-2.08%
7/10/08,"11,229.02","11,148.01","11,270.30","11,086.95",248.01M,0.73%
7/11/08,"11,100.54","11,226.17","11,241.07","10,977.68",275.01M,-1.14%
7/14/08,"11,055.19","11,103.64","11,239.04","11,003.65",205.36M,-0.41%
7/15/08,"10,962.54","11,050.80","11,123.67","10,827.71",331.39M,-0.84%
7/16/08,"11,239.28","10,961.89","11,244.17","10,918.33",307.59M,2.52%
7/17/08,"11,446.66","11,238.39","11,446.66","11,209.56",335.26M,1.85%
7/18/08,"11,496.57","11,436.56","11,510.82","11,381.93",378.61M,0.44%
7/21/08,"11,467.34","11,495.02","11,559.67","11,423.94",212.85M,-0.25%
7/22/08,"11,602.50","11,457.90","11,616.66","11,387.39",273.69M,1.18%
7/23/08,"11,632.38","11,603.39","11,698.17","11,558.29",264.53M,0.26%
7/24/08,"11,349.28","11,630.34","11,634.49","11,345.37",241.14M,-2.43%
7/25/08,"11,370.69","11,341.14","11,443.81","11,325.10",190.92M,0.19%
7/28/08,"11,131.08","11,369.47","11,369.55","11,125.13",197.55M,-2.11%
7/29/08,"11,397.56","11,133.44","11,398.38","11,128.06",206.93M,2.39%
7/30/08,"11,583.69","11,397.56","11,586.62","11,397.56",208.52M,1.63%
7/31/08,"11,378.02","11,577.99","11,578.89","11,363.69",220.20M,-1.78%
8/1/08,"11,326.32","11,379.89","11,425.73","11,267.05",189.70M,-0.45%
8/4/08,"11,284.15","11,326.32","11,382.17","11,221.53",170.25M,-0.37%
8/5/08,"11,615.77","11,286.02","11,615.93","11,286.02",234.99M,2.94%
8/6/08,"11,656.07","11,603.64","11,685.46","11,521.32",180.06M,0.35%
8/7/08,"11,431.43","11,655.42","11,655.58","11,416.70",229.61M,-1.93%
8/8/08,"11,734.32","11,432.09","11,759.96","11,388.04",212.83M,2.65%
8/11/08,"11,782.35","11,729.67","11,867.11","11,675.53",183.19M,0.41%
8/12/08,"11,642.47","11,781.70","11,782.35","11,601.52",173.59M,-1.19%
8/13/08,"11,532.96","11,632.81","11,633.78","11,453.34",182.55M,-0.94%
8/14/08,"11,615.93","11,532.07","11,718.28","11,450.89",159.79M,0.72%
8/15/08,"11,659.90","11,611.21","11,709.89","11,599.73",215.04M,0.38%
8/18/08,"11,479.39","11,659.65","11,690.43","11,434.12",156.29M,-1.55%
8/19/08,"11,348.55","11,478.09","11,478.17","11,318.50",171.58M,-1.14%
8/20/08,"11,417.43","11,345.94","11,454.15","11,290.58",144.88M,0.61%
8/21/08,"11,430.21","11,415.23","11,476.21","11,315.57",130.02M,0.11%
8/22/08,"11,628.06","11,426.79","11,632.13","11,426.79",138.79M,1.73%
8/25/08,"11,386.25","11,626.19","11,626.27","11,362.63",148.61M,-2.08%
8/26/08,"11,412.87","11,383.56","11,436.24","11,340.41",119.80M,0.23%
8/27/08,"11,502.51","11,412.46","11,554.46","11,381.77",120.58M,0.79%
8/28/08,"11,715.18","11,499.87","11,715.18","11,499.79",149.15M,1.85%
8/29/08,"11,543.55","11,713.23","11,713.23","11,543.39",166.91M,-1.47%
9/2/08,"11,516.92","11,545.63","11,790.17","11,471.90",177.09M,-0.23%
9/3/08,"11,532.88","11,506.01","11,554.38","11,416.53",174.25M,0.14%
9/4/08,"11,188.23","11,532.48","11,532.48","11,176.02",229.20M,-2.99%
9/5/08,"11,220.96","11,185.63","11,245.15","11,037.85",198.30M,0.29%
9/8/08,"11,510.74","11,224.87","11,570.66","11,224.79",273.00M,2.58%
9/9/08,"11,230.73","11,514.73","11,577.50","11,230.73",257.30M,-2.43%
9/10/08,"11,268.92","11,233.91","11,380.63","11,215.26",214.26M,0.34%
9/11/08,"11,433.71","11,264.44","11,445.68","11,098.67",247.82M,1.46%
9/12/08,"11,421.99","11,429.32","11,459.93","11,280.40",238.88M,-0.10%
9/15/08,"10,917.51","11,416.37","11,416.45","10,917.51",432.97M,-4.42%
9/16/08,"11,059.02","10,905.62","11,093.22","10,742.70",494.76M,1.30%
9/17/08,"10,609.66","11,056.58","11,057.31","10,595.90",463.20M,-4.06%
9/18/08,"11,019.69","10,609.01","11,076.44","10,459.44",488.06M,3.86%
9/19/08,"11,388.44","11,027.51","11,483.05","11,026.70",655.11M,3.35%
9/22/08,"11,015.69","11,394.42","11,394.58","10,992.20",213.21M,-3.27%
9/23/08,"10,854.17","11,015.69","11,143.21","10,833.94",204.48M,-1.47%
9/24/08,"10,825.17","10,850.02","10,928.40","10,753.57",183.63M,-0.27%
9/25/08,"11,022.06","10,827.17","11,129.19","10,827.01",218.53M,1.82%
9/26/08,"11,143.13","11,019.04","11,168.06","10,868.82",232.56M,1.10%
9/29/08,"10,365.45","11,139.62","11,139.94","10,365.45",385.94M,-6.98%
9/30/08,"10,850.66","10,371.58","10,868.90","10,371.42",319.77M,4.68%
10/1/08,"10,831.07","10,847.40","10,882.52","10,631.95",256.67M,-0.18%
10/2/08,"10,482.85","10,825.54","10,825.54","10,439.52",395.33M,-3.22%
10/3/08,"10,325.38","10,483.96","10,796.26","10,310.25",299.69M,-1.50%
10/6/08,"9,955.50","10,322.52","10,322.76","9,525.32",391.46M,-3.58%
10/7/08,"9,447.11","9,955.42","10,124.03","9,436.67",362.52M,-5.11%
10/8/08,"9,258.10","9,437.23","9,628.07","9,194.78",479.27M,-2.00%
10/9/08,"8,579.19","9,261.69","9,448.14","8,579.19",436.74M,-7.33%
10/10/08,"8,451.19","8,568.67","8,901.28","7,882.51",674.92M,-1.49%
10/13/08,"9,387.61","8,462.42","9,427.99","8,462.18",399.29M,11.08%
